flight_id,drone_id,battery_id,launch_timestamp,duration_min,destination_hospital,destination_district,dest_lat,dest_lon,distance_km,payload_g,blood_product,weather,outcome,battery_pct_end
FLT-01052,ZIP-14,BAT-1789,2023-05-07 05:12:03,117.0,Byumba District Hospital,Gicumbi,-1.5833,30.0667,74.78,880,Packed Red Cells,Light Rain,Returned - Technical,58
FLT-01053,ZIP-28,BAT-1623,2023-05-04 17:40:01,142.7,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,1119,Platelets,Light Rain,Delivered,50
FLT-01054,ZIP-10,BAT-1238,2023-10-16 08:12:24,136.8,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,1462,Whole Blood,Foggy,Returned - Technical,37
FLT-01055,ZIP-11,BAT-1081,2023-10-14 19:51:01,36.0,Ruhango District Hospital,Ruhango,-2.2167,29.7833,23.72,481,Fresh Frozen Plasma,Partly Cloudy,Returned - Weather,49
FLT-01056,ZIP-17,BAT-1038,2023-03-20 16:53:10,83.8,Kabutare District Hospital,Huye,-2.5833,29.7333,57.09,1685,Platelets,Partly Cloudy,Returned - Technical,65
FLT-01057,ZIP-23,BAT-1810,2023-02-22 09:27:33,84.9,Kabutare District Hospital,Huye,-2.5833,29.7333,57.09,1527,Fresh Frozen Plasma,Clear,Returned - Weather,66
FLT-01058,ZIP-16,BAT-1248,2023-03-31 04:31:41,28.4,Kabgayi District Hospital,Muhanga,-2.02,29.75,16.4,1304,Whole Blood,Overcast,Delivered,60
FLT-01059,ZIP-22,BAT-1893,2023-11-08 12:04:20,38.1,Ruhango District Hospital,Ruhango,-2.2167,29.7833,23.72,1267,Fresh Frozen Plasma,Partly Cloudy,Returned - Weather,29
FLT-01060,ZIP-30,BAT-1053,2023-09-02 19:59:54,97.8,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,489,Packed Red Cells,Light Rain,Delivered,26
FLT-01061,ZIP-12,BAT-1519,2023-03-09 16:46:33,26.3,Kabgayi District Hospital,Muhanga,-2.02,29.75,16.4,1072,Platelets,Partly Cloudy,Delivered,37
FLT-01062,ZIP-19,BAT-1310,2023-10-08 12:29:13,34.2,Ruhango District Hospital,Ruhango,-2.2167,29.7833,23.72,1380,Platelets,Light Rain,Delivered,58
FLT-01063,ZIP-22,BAT-1368,2023-04-16 19:55:34,39.5,Ruhango District Hospital,Ruhango,-2.2167,29.7833,23.72,973,Packed Red Cells,Light Rain,Delivered,48
FLT-01064,ZIP-25,BAT-1976,2023-06-14 09:49:26,101.7,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,240,Platelets,Light Rain,Returned - Weather,45
FLT-01065,ZIP-14,BAT-1550,2023-10-22 23:04:19,28.9,Kabgayi District Hospital,Muhanga,-2.02,29.75,16.4,1332,Packed Red Cells,Overcast,Returned - Weather,34
FLT-01066,ZIP-29,BAT-1575,2023-06-30 07:32:33,100.2,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,1184,Whole Blood,Overcast,Delivered,39
FLT-01067,ZIP-10,BAT-1004,2023-10-05 21:00:34,36.3,Ruhango District Hospital,Ruhango,-2.2167,29.7833,23.72,1225,Fresh Frozen Plasma,Partly Cloudy,Delivered,49
FLT-01068,ZIP-19,BAT-1501,2023-12-26 18:03:58,101.0,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,1512,Whole Blood,Light Rain,Returned - Technical,44
FLT-01069,ZIP-18,BAT-1446,2023-12-25 03:57:53,22.6,Kabgayi District Hospital,Muhanga,-2.02,29.75,16.4,1779,Fresh Frozen Plasma,Foggy,Returned - Weather,50
FLT-01070,ZIP-30,BAT-1059,2023-07-10 00:17:08,140.0,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,989,Platelets,Overcast,Returned - Technical,65
FLT-01071,ZIP-10,BAT-1723,2023-04-05 08:53:32,36.4,Ruhango District Hospital,Ruhango,-2.2167,29.7833,23.72,1628,Packed Red Cells,Overcast,Returned - Technical,34
FLT-01072,ZIP-29,BAT-1253,2023-06-27 03:17:42,116.7,Byumba District Hospital,Gicumbi,-1.5833,30.0667,74.78,1384,Packed Red Cells,Partly Cloudy,Delivered,18
FLT-01073,ZIP-12,BAT-1997,2023-10-27 15:58:53,22.3,Kabgayi District Hospital,Muhanga,-2.02,29.75,16.4,1261,Packed Red Cells,Light Rain,Delivered,45
FLT-01074,ZIP-27,BAT-1990,2023-11-19 11:49:35,36.0,Ruhango District Hospital,Ruhango,-2.2167,29.7833,23.72,1548,Platelets,Overcast,Returned - Weather,55
FLT-01075,ZIP-28,BAT-1651,2023-10-13 06:45:19,85.9,Kabutare District Hospital,Huye,-2.5833,29.7333,57.09,1790,Fresh Frozen Plasma,Clear,Delivered,70
FLT-01076,ZIP-25,BAT-1172,2023-04-15 17:27:38,38.6,Ruhango District Hospital,Ruhango,-2.2167,29.7833,23.72,203,Whole Blood,Light Rain,Returned - Technical,22
FLT-01077,ZIP-15,BAT-1441,2023-06-12 12:32:50,139.1,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,561,Fresh Frozen Plasma,Overcast,Returned - Technical,29
FLT-01078,ZIP-13,BAT-1971,2023-02-22 10:03:56,136.5,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,1122,Packed Red Cells,Partly Cloudy,Returned - Weather,29
FLT-01079,ZIP-23,BAT-1923,2023-01-24 03:45:09,38.6,Ruhango District Hospital,Ruhango,-2.2167,29.7833,23.72,1102,Whole Blood,Partly Cloudy,Delivered,58
FLT-01080,ZIP-10,BAT-1350,2023-02-01 05:52:52,34.9,Ruhango District Hospital,Ruhango,-2.2167,29.7833,23.72,1399,Packed Red Cells,Light Rain,Returned - Weather,48
FLT-01081,ZIP-10,BAT-1272,2023-09-19 12:59:35,103.8,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,1562,Whole Blood,Clear,Delivered,24
FLT-01082,ZIP-18,BAT-1985,2023-07-23 02:30:38,38.9,Ruhango District Hospital,Ruhango,-2.2167,29.7833,23.72,1195,Platelets,Light Rain,Returned - Weather,66
FLT-01083,ZIP-20,BAT-1911,2023-08-23 23:09:04,86.1,Kabutare District Hospital,Huye,-2.5833,29.7333,57.09,845,Packed Red Cells,Overcast,Returned - Technical,41
FLT-01084,ZIP-20,BAT-1894,2023-06-05 00:01:19,137.9,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,405,Whole Blood,Clear,Delivered,47
FLT-01085,ZIP-13,BAT-1616,2023-06-06 07:07:31,140.7,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,1286,Fresh Frozen Plasma,Partly Cloudy,Delivered,62
FLT-01086,ZIP-10,BAT-1192,2023-05-24 08:00:55,36.2,Ruhango District Hospital,Ruhango,-2.2167,29.7833,23.72,1506,Fresh Frozen Plasma,Light Rain,Returned - Weather,19
FLT-01087,ZIP-17,BAT-1454,2023-05-21 03:21:34,141.9,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,1442,Platelets,Overcast,Returned - Technical,43
FLT-01088,ZIP-25,BAT-1961,2023-08-27 03:46:28,141.3,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,1548,Whole Blood,Overcast,Delivered,64
FLT-01089,ZIP-28,BAT-1532,2023-04-25 09:00:05,102.6,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,1667,Whole Blood,Partly Cloudy,Partial Delivery,26
FLT-01090,ZIP-24,BAT-1917,2023-11-06 16:54:28,98.4,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,436,Platelets,Foggy,Partial Delivery,60
FLT-01091,ZIP-12,BAT-1966,2023-04-04 19:21:56,111.1,Byumba District Hospital,Gicumbi,-1.5833,30.0667,74.78,416,Platelets,Partly Cloudy,Partial Delivery,63
FLT-01092,ZIP-18,BAT-1784,2023-03-04 11:30:03,29.0,Kabgayi District Hospital,Muhanga,-2.02,29.75,16.4,651,Fresh Frozen Plasma,Overcast,Delivered,60
FLT-01093,ZIP-25,BAT-1648,2023-12-15 19:24:27,103.1,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,385,Fresh Frozen Plasma,Partly Cloudy,Returned - Weather,32
FLT-01094,ZIP-22,BAT-1351,2023-10-25 20:46:55,116.6,Byumba District Hospital,Gicumbi,-1.5833,30.0667,74.78,1669,Platelets,Clear,Returned - Technical,59
FLT-01095,ZIP-13,BAT-1265,2023-11-02 03:29:36,139.4,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,795,Whole Blood,Light Rain,Returned - Weather,25
FLT-01096,ZIP-13,BAT-1964,2023-05-13 09:14:47,27.5,Kabgayi District Hospital,Muhanga,-2.02,29.75,16.4,1373,Fresh Frozen Plasma,Partly Cloudy,Returned - Technical,26
FLT-01097,ZIP-28,BAT-1063,2023-05-28 21:40:30,87.2,Kabutare District Hospital,Huye,-2.5833,29.7333,57.09,1296,Packed Red Cells,Clear,Delivered,72
FLT-01098,ZIP-14,BAT-1695,2023-06-14 19:09:22,100.3,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,1264,Packed Red Cells,Overcast,Partial Delivery,24
FLT-01099,ZIP-19,BAT-1965,2023-01-04 19:38:35,102.0,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,648,Platelets,Light Rain,Returned - Weather,61
FLT-01100,ZIP-11,BAT-1681,2023-02-27 12:06:14,102.5,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,1426,Fresh Frozen Plasma,Partly Cloudy,Returned - Technical,37
FLT-01101,ZIP-25,BAT-1220,2023-09-25 16:13:01,110.2,Byumba District Hospital,Gicumbi,-1.5833,30.0667,74.78,796,Platelets,Foggy,Delivered,21
FLT-01102,ZIP-17,BAT-1750,2023-03-01 13:17:16,89.3,Kabutare District Hospital,Huye,-2.5833,29.7333,57.09,1634,Whole Blood,Partly Cloudy,Partial Delivery,67
FLT-01103,ZIP-15,BAT-1675,2023-11-29 23:45:25,36.5,Ruhango District Hospital,Ruhango,-2.2167,29.7833,23.72,244,Platelets,Light Rain,Delivered,39
FLT-01104,ZIP-22,BAT-1400,2023-09-21 12:28:25,101.5,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,347,Fresh Frozen Plasma,Overcast,Partial Delivery,36
FLT-01105,ZIP-28,BAT-1331,2023-12-25 17:34:41,136.5,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,310,Fresh Frozen Plasma,Foggy,Returned - Weather,47
FLT-01106,ZIP-14,BAT-1918,2023-03-05 19:44:34,139.5,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,629,Packed Red Cells,Light Rain,Returned - Technical,69
FLT-01107,ZIP-28,BAT-1743,2023-03-18 05:38:14,140.8,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,408,Packed Red Cells,Clear,Delivered,42
FLT-01108,ZIP-25,BAT-1364,2023-09-22 02:53:19,104.4,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,567,Whole Blood,Clear,Delivered,25
FLT-01109,ZIP-17,BAT-1413,2023-09-10 17:21:02,111.9,Byumba District Hospital,Gicumbi,-1.5833,30.0667,74.78,269,Whole Blood,Light Rain,Delivered,33
FLT-01110,ZIP-12,BAT-1384,2023-07-10 00:19:24,100.1,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,1792,Platelets,Foggy,Delivered,70
FLT-01111,ZIP-12,BAT-1119,2023-05-29 15:26:19,137.1,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,449,Platelets,Light Rain,Returned - Weather,59
FLT-01112,ZIP-28,BAT-1586,2023-12-20 01:37:58,139.0,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,1182,Fresh Frozen Plasma,Clear,Returned - Weather,62
FLT-01113,ZIP-30,BAT-1495,2023-02-06 23:18:00,141.3,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,1639,Platelets,Partly Cloudy,Delivered,37
FLT-01114,ZIP-27,BAT-1930,2023-02-18 21:17:17,110.0,Byumba District Hospital,Gicumbi,-1.5833,30.0667,74.78,578,Platelets,Clear,Returned - Technical,70
FLT-01115,ZIP-12,BAT-1500,2023-01-08 22:02:58,138.1,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,1262,Whole Blood,Foggy,Partial Delivery,66
FLT-01116,ZIP-15,BAT-1613,2023-09-14 00:25:57,39.8,Ruhango District Hospital,Ruhango,-2.2167,29.7833,23.72,210,Platelets,Partly Cloudy,Partial Delivery,69
FLT-01117,ZIP-27,BAT-1089,2023-02-18 00:51:55,82.9,Kabutare District Hospital,Huye,-2.5833,29.7333,57.09,725,Whole Blood,Foggy,Delivered,23
FLT-01118,ZIP-10,BAT-1967,2023-07-16 19:38:39,24.0,Kabgayi District Hospital,Muhanga,-2.02,29.75,16.4,708,Fresh Frozen Plasma,Foggy,Delivered,20
FLT-01119,ZIP-20,BAT-1502,2023-12-18 13:39:53,115.4,Byumba District Hospital,Gicumbi,-1.5833,30.0667,74.78,1270,Fresh Frozen Plasma,Foggy,Returned - Weather,56
FLT-01120,ZIP-11,BAT-1839,2023-07-18 13:02:49,110.9,Byumba District Hospital,Gicumbi,-1.5833,30.0667,74.78,685,Whole Blood,Clear,Returned - Technical,30
FLT-01121,ZIP-27,BAT-1616,2023-04-27 15:29:32,39.4,Ruhango District Hospital,Ruhango,-2.2167,29.7833,23.72,642,Fresh Frozen Plasma,Partly Cloudy,Delivered,35
FLT-01122,ZIP-18,BAT-1261,2023-10-11 09:44:44,37.6,Ruhango District Hospital,Ruhango,-2.2167,29.7833,23.72,981,Packed Red Cells,Clear,Returned - Weather,43
FLT-01123,ZIP-12,BAT-1208,2023-02-02 13:59:03,105.3,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,1489,Fresh Frozen Plasma,Light Rain,Returned - Weather,58
FLT-01124,ZIP-30,BAT-1673,2023-09-08 23:09:35,136.5,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,1247,Packed Red Cells,Overcast,Returned - Weather,44
FLT-01125,ZIP-17,BAT-1618,2023-05-04 02:41:31,40.5,Ruhango District Hospital,Ruhango,-2.2167,29.7833,23.72,358,Fresh Frozen Plasma,Light Rain,Returned - Weather,25
FLT-01126,ZIP-21,BAT-1091,2023-02-12 23:10:56,114.6,Byumba District Hospital,Gicumbi,-1.5833,30.0667,74.78,883,Fresh Frozen Plasma,Light Rain,Delivered,27
FLT-01127,ZIP-13,BAT-1107,2023-04-17 12:34:22,32.7,Ruhango District Hospital,Ruhango,-2.2167,29.7833,23.72,559,Fresh Frozen Plasma,Light Rain,Delivered,55
FLT-01128,ZIP-29,BAT-1277,2023-02-07 08:30:09,101.9,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,402,Whole Blood,Foggy,Returned - Weather,28
FLT-01129,ZIP-27,BAT-1759,2023-10-20 05:57:48,85.7,Kabutare District Hospital,Huye,-2.5833,29.7333,57.09,1329,Platelets,Overcast,Partial Delivery,48
FLT-01130,ZIP-14,BAT-1129,2023-02-19 19:03:32,111.2,Byumba District Hospital,Gicumbi,-1.5833,30.0667,74.78,975,Fresh Frozen Plasma,Foggy,Returned - Weather,21
FLT-01131,ZIP-23,BAT-1623,2023-09-06 11:42:54,142.7,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,1647,Platelets,Partly Cloudy,Returned - Technical,29
FLT-01132,ZIP-26,BAT-1438,2023-05-18 17:31:56,104.1,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,1671,Packed Red Cells,Foggy,Returned - Weather,37
FLT-01133,ZIP-20,BAT-1789,2023-11-30 10:24:27,135.6,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,384,Whole Blood,Overcast,Delivered,22
FLT-01134,ZIP-12,BAT-1058,2023-04-04 11:18:16,142.5,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,1722,Fresh Frozen Plasma,Partly Cloudy,Returned - Weather,53
FLT-01135,ZIP-14,BAT-1748,2023-11-11 04:20:21,104.7,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,1182,Platelets,Light Rain,Returned - Technical,50
FLT-01136,ZIP-29,BAT-1014,2023-09-21 01:59:32,142.0,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,589,Whole Blood,Clear,Delivered,63
FLT-01137,ZIP-26,BAT-1756,2023-10-01 02:37:45,102.0,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,1600,Whole Blood,Overcast,Delivered,56
FLT-01138,ZIP-14,BAT-1375,2023-03-07 16:50:06,103.1,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,1252,Fresh Frozen Plasma,Foggy,Returned - Weather,21
FLT-01139,ZIP-17,BAT-1346,2023-07-12 16:28:04,100.7,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,1304,Whole Blood,Overcast,Delivered,36
FLT-01140,ZIP-30,BAT-1755,2023-07-07 21:02:54,85.0,Kabutare District Hospital,Huye,-2.5833,29.7333,57.09,1364,Platelets,Partly Cloudy,Delivered,31
FLT-01141,ZIP-24,BAT-1957,2023-12-28 01:55:24,90.1,Kabutare District Hospital,Huye,-2.5833,29.7333,57.09,1465,Platelets,Foggy,Partial Delivery,21
FLT-01142,ZIP-13,BAT-1362,2023-01-03 12:54:32,87.6,Kabutare District Hospital,Huye,-2.5833,29.7333,57.09,210,Fresh Frozen Plasma,Overcast,Delivered,64
FLT-01143,ZIP-16,BAT-1503,2023-06-06 09:32:46,35.4,Ruhango District Hospital,Ruhango,-2.2167,29.7833,23.72,373,Packed Red Cells,Clear,Delivered,44
FLT-01144,ZIP-18,BAT-1672,2023-12-21 20:47:37,25.5,Kabgayi District Hospital,Muhanga,-2.02,29.75,16.4,663,Platelets,Partly Cloudy,Partial Delivery,43
FLT-01145,ZIP-18,BAT-1831,2023-04-27 11:32:16,85.5,Kabutare District Hospital,Huye,-2.5833,29.7333,57.09,422,Platelets,Partly Cloudy,Returned - Weather,60
FLT-01146,ZIP-16,BAT-1891,2023-03-05 02:24:18,98.8,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,426,Packed Red Cells,Light Rain,Delivered,36
FLT-01147,ZIP-16,BAT-1164,2023-02-22 03:59:27,24.8,Kabgayi District Hospital,Muhanga,-2.02,29.75,16.4,1181,Fresh Frozen Plasma,Overcast,Delivered,25
FLT-01148,ZIP-22,BAT-1769,2023-07-10 04:26:33,102.1,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,1227,Platelets,Partly Cloudy,Delivered,26
FLT-01149,ZIP-26,BAT-1352,2023-02-12 03:30:38,27.9,Kabgayi District Hospital,Muhanga,-2.02,29.75,16.4,227,Packed Red Cells,Partly Cloudy,Delivered,21
FLT-01150,ZIP-19,BAT-1491,2023-11-19 12:37:47,137.7,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,777,Platelets,Foggy,Returned - Weather,23
FLT-01151,ZIP-13,BAT-1785,2023-04-07 11:10:19,102.6,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,739,Packed Red Cells,Foggy,Returned - Weather,60
FLT-01152,ZIP-26,BAT-1747,2023-03-19 07:20:17,101.5,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,1451,Packed Red Cells,Clear,Returned - Technical,30
FLT-01153,ZIP-22,BAT-1135,2023-09-02 11:50:47,114.2,Byumba District Hospital,Gicumbi,-1.5833,30.0667,74.78,278,Fresh Frozen Plasma,Partly Cloudy,Delivered,30
FLT-01154,ZIP-11,BAT-1885,2023-06-15 19:25:54,32.7,Ruhango District Hospital,Ruhango,-2.2167,29.7833,23.72,978,Platelets,Partly Cloudy,Delivered,51
FLT-01155,ZIP-23,BAT-1344,2023-09-30 03:57:12,87.7,Kabutare District Hospital,Huye,-2.5833,29.7333,57.09,1181,Whole Blood,Partly Cloudy,Delivered,50
FLT-01156,ZIP-18,BAT-1372,2023-09-08 07:19:58,98.1,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,918,Platelets,Clear,Delivered,33
FLT-01157,ZIP-20,BAT-1053,2023-12-14 20:59:41,83.0,Kabutare District Hospital,Huye,-2.5833,29.7333,57.09,634,Fresh Frozen Plasma,Clear,Delivered,48
FLT-01158,ZIP-21,BAT-1503,2023-12-20 01:39:56,87.5,Kabutare District Hospital,Huye,-2.5833,29.7333,57.09,884,Fresh Frozen Plasma,Light Rain,Returned - Weather,25
FLT-01159,ZIP-21,BAT-1339,2023-09-18 01:02:34,21.7,Kabgayi District Hospital,Muhanga,-2.02,29.75,16.4,1718,Fresh Frozen Plasma,Foggy,Partial Delivery,65
FLT-01160,ZIP-16,BAT-1282,2023-07-25 15:21:06,114.0,Byumba District Hospital,Gicumbi,-1.5833,30.0667,74.78,1396,Platelets,Partly Cloudy,Returned - Technical,23
FLT-01161,ZIP-30,BAT-1991,2023-02-20 22:12:43,26.6,Kabgayi District Hospital,Muhanga,-2.02,29.75,16.4,590,Packed Red Cells,Foggy,Returned - Weather,63
FLT-01162,ZIP-25,BAT-1742,2023-12-26 16:17:28,98.5,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,1758,Packed Red Cells,Foggy,Returned - Weather,52
FLT-01163,ZIP-18,BAT-1563,2023-03-01 22:19:48,135.3,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,1755,Fresh Frozen Plasma,Partly Cloudy,Delivered,41
FLT-01164,ZIP-26,BAT-1536,2023-09-02 20:45:50,103.4,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,244,Packed Red Cells,Light Rain,Delivered,56
FLT-01165,ZIP-28,BAT-1978,2023-09-28 19:46:21,90.4,Kabutare District Hospital,Huye,-2.5833,29.7333,57.09,324,Packed Red Cells,Overcast,Delivered,65
FLT-01166,ZIP-26,BAT-1768,2023-07-12 11:58:32,103.2,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,986,Platelets,Foggy,Returned - Weather,43
FLT-01167,ZIP-16,BAT-1585,2023-04-16 16:30:33,110.8,Byumba District Hospital,Gicumbi,-1.5833,30.0667,74.78,1412,Whole Blood,Clear,Delivered,68
FLT-01168,ZIP-19,BAT-1225,2023-06-27 03:01:03,113.2,Byumba District Hospital,Gicumbi,-1.5833,30.0667,74.78,1650,Fresh Frozen Plasma,Foggy,Delivered,53
FLT-01169,ZIP-14,BAT-1654,2023-03-08 16:51:08,23.4,Kabgayi District Hospital,Muhanga,-2.02,29.75,16.4,768,Packed Red Cells,Foggy,Returned - Weather,35
FLT-01170,ZIP-10,BAT-1118,2023-09-07 17:43:27,29.4,Kabgayi District Hospital,Muhanga,-2.02,29.75,16.4,1528,Fresh Frozen Plasma,Partly Cloudy,Returned - Weather,58
FLT-01171,ZIP-29,BAT-1418,2023-05-24 14:21:21,111.8,Byumba District Hospital,Gicumbi,-1.5833,30.0667,74.78,803,Fresh Frozen Plasma,Foggy,Delivered,21
FLT-01172,ZIP-18,BAT-1748,2023-11-14 02:56:44,135.0,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,561,Fresh Frozen Plasma,Overcast,Delivered,19
FLT-01173,ZIP-22,BAT-1704,2023-09-13 12:38:38,117.0,Byumba District Hospital,Gicumbi,-1.5833,30.0667,74.78,1539,Fresh Frozen Plasma,Foggy,Delivered,58
FLT-01174,ZIP-28,BAT-1208,2023-08-23 22:52:22,139.3,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,1489,Platelets,Light Rain,Delivered,27
FLT-01175,ZIP-12,BAT-1490,2023-04-01 05:48:58,103.5,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,1215,Packed Red Cells,Light Rain,Returned - Weather,47
FLT-01176,ZIP-15,BAT-1502,2023-11-13 23:55:27,39.5,Ruhango District Hospital,Ruhango,-2.2167,29.7833,23.72,1526,Fresh Frozen Plasma,Partly Cloudy,Returned - Weather,19
FLT-01177,ZIP-14,BAT-1071,2023-03-05 12:30:42,89.7,Kabutare District Hospital,Huye,-2.5833,29.7333,57.09,347,Platelets,Light Rain,Returned - Technical,33
FLT-01178,ZIP-10,BAT-1140,2023-12-20 07:42:56,102.9,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,1435,Whole Blood,Light Rain,Delivered,42
FLT-01179,ZIP-30,BAT-1850,2023-01-09 07:05:10,98.6,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,289,Packed Red Cells,Clear,Partial Delivery,33
FLT-01180,ZIP-13,BAT-1009,2023-04-15 04:44:21,22.7,Kabgayi District Hospital,Muhanga,-2.02,29.75,16.4,1310,Fresh Frozen Plasma,Foggy,Delivered,72
FLT-01181,ZIP-15,BAT-1454,2023-02-03 05:55:58,136.5,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,829,Fresh Frozen Plasma,Light Rain,Partial Delivery,48
FLT-01182,ZIP-13,BAT-1556,2023-04-05 22:27:47,33.0,Ruhango District Hospital,Ruhango,-2.2167,29.7833,23.72,243,Whole Blood,Overcast,Returned - Technical,24
FLT-01183,ZIP-10,BAT-1229,2023-04-26 11:48:11,110.0,Byumba District Hospital,Gicumbi,-1.5833,30.0667,74.78,664,Platelets,Light Rain,Returned - Weather,42
FLT-01184,ZIP-13,BAT-1393,2023-05-18 11:05:13,37.8,Ruhango District Hospital,Ruhango,-2.2167,29.7833,23.72,1207,Packed Red Cells,Partly Cloudy,Returned - Technical,25
FLT-01185,ZIP-29,BAT-1078,2023-02-09 18:15:02,40.2,Ruhango District Hospital,Ruhango,-2.2167,29.7833,23.72,883,Whole Blood,Overcast,Delivered,41
FLT-01186,ZIP-26,BAT-1438,2023-12-15 01:28:16,21.9,Kabgayi District Hospital,Muhanga,-2.02,29.75,16.4,885,Packed Red Cells,Partly Cloudy,Delivered,61
FLT-01187,ZIP-19,BAT-1837,2023-02-28 14:09:07,104.9,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,913,Whole Blood,Overcast,Returned - Weather,35
FLT-01188,ZIP-12,BAT-1928,2023-09-15 05:47:11,100.7,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,204,Packed Red Cells,Overcast,Partial Delivery,67
FLT-01189,ZIP-25,BAT-1804,2023-02-27 04:18:33,137.5,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,337,Whole Blood,Light Rain,Delivered,54
FLT-01190,ZIP-15,BAT-1130,2023-10-10 11:24:25,99.9,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,1771,Platelets,Clear,Delivered,40
FLT-01191,ZIP-14,BAT-1341,2023-07-12 04:20:17,86.0,Kabutare District Hospital,Huye,-2.5833,29.7333,57.09,1539,Packed Red Cells,Light Rain,Returned - Weather,42
FLT-01192,ZIP-17,BAT-1841,2023-08-02 14:12:46,101.7,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,987,Whole Blood,Foggy,Delivered,55
FLT-01193,ZIP-17,BAT-1089,2023-06-14 01:50:27,139.1,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,940,Whole Blood,Partly Cloudy,Returned - Technical,31
FLT-01194,ZIP-21,BAT-1061,2023-05-21 23:47:53,26.1,Kabgayi District Hospital,Muhanga,-2.02,29.75,16.4,939,Packed Red Cells,Partly Cloudy,Delivered,36
FLT-01195,ZIP-17,BAT-1847,2023-02-26 05:29:03,104.4,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,314,Packed Red Cells,Foggy,Returned - Weather,25
